,Income,Customer Lifetime Value,Monthly Premium Auto,Total Claim Amount
7986,79421,12625.27947,104,115.126739
7987,38466,5261.419836,68,204.685796
7988,54495,4895.811925,61,182.350945
7989,0,4034.926461,112,806.4
7990,14290,10179.71704,271,1300.8
7991,0,17497.52201,73,350.4
7992,45776,10569.62547,89,95.95081
7993,94263,7842.865664,98,112.420211
7994,12181,7942.448548,108,591.511506
7995,97268,17002.02246,85,35.278648
7996,28995,2602.212965,67,321.6
7997,25030,4112.841668,113,542.4
7998,12613,5213.068893,70,336.0
7999,0,2292.791874,64,460.8
8000,25927,3933.813993,103,674.973614
8001,0,9234.277026,134,643.2
8002,28215,4650.063763,65,468.0
8003,18375,3954.344534,103,535.080276
8004,43221,6953.952351,87,398.735257
8005,0,2876.775085,84,849.011958
8006,0,6265.343299,84,481.025786
8007,52082,3145.456489,79,379.2
8008,50719,2688.878609,68,394.248334
8009,0,4749.127521,123,590.4
8010,0,8364.502793,110,528.0
8011,39248,3450.328786,87,386.765125
8012,0,2935.838245,82,590.4
8013,68463,2772.502139,70,336.0
8014,38096,3963.40327,99,475.2
8015,42124,8062.546117,101,484.8
8016,21073,7805.31287,106,508.8
8017,24149,4855.773614,61,292.8
8018,10312,2886.451602,78,486.278557
8019,0,2724.430809,77,404.82483
8020,74115,9976.24549,63,275.349481
8021,34624,3755.260251,95,270.370335
8022,36108,9642.214529,128,614.4
8023,0,4573.998134,127,914.4
8024,0,4017.055485,118,959.849922
8025,43184,12052.88693,102,376.836888
8026,0,2525.419695,67,146.301396
8027,35349,8207.777598,102,489.6
8028,0,4569.8758,124,250.723005
8029,35095,16979.79757,73,525.6
8030,13164,18061.91837,70,75.393383
8031,0,5191.047011,141,676.8
8032,94880,6271.315156,79,347.595108
8033,95301,4619.449922,114,547.2
8034,56202,8571.480718,107,513.511091
8035,35592,3245.479985,82,496.805418
8036,0,12489.21197,113,542.4
8037,0,3799.746262,102,489.6
8038,0,10004.74874,89,640.8
8039,11097,5577.669457,73,350.4
8040,74900,16705.10312,208,998.4
8041,23576,31864.8589,89,383.508096
8042,23393,3708.811428,95,456.0
8043,0,7203.133626,95,149.843223
8044,0,2649.658715,73,350.4
8045,66346,6991.614179,87,78.179743
8046,58109,3380.712383,86,412.8
8047,92766,20096.89337,71,379.029102
8048,26307,24706.92011,73,313.192439
8049,0,7416.466665,69,238.057939
8050,21171,5605.380417,72,345.6
8051,82753,13749.37083,114,264.666921
8052,0,2203.588481,64,757.206098
8053,39754,3369.71211,85,62.282034
8054,0,7296.493236,67,321.6
8055,0,7840.646748,76,364.8
8056,0,14837.50253,70,712.619939
8057,91915,7441.004843,186,93.56694
8058,21514,11981.98481,62,257.248789
8059,43276,4163.04081,104,499.2
8060,75531,8054.982035,102,489.6
8061,23665,22658.53652,67,404.817249
8062,0,4048.722426,118,566.4
8063,96337,10288.92495,127,609.6
8064,60180,21920.81339,183,988.533256
8065,0,16468.22079,63,685.12694
8066,30376,5167.357134,66,316.8
8067,88997,5757.442258,72,174.041566
8068,69236,2487.777024,63,110.868874
8069,27627,14594.45235,63,453.6
8070,77524,5320.343098,68,64.799325
8071,75449,2442.200921,61,130.775164
8072,35666,5142.389806,131,312.110029
8073,17658,2511.944048,65,312.0
8074,0,2629.315549,71,340.8
8075,20567,2449.128459,72,345.6
8076,30061,4061.997378,104,499.2
8077,0,5252.511788,74,532.8
8078,20354,4372.194536,116,556.8
8079,36637,15320.21872,192,921.6
8080,0,9657.579498,131,628.8
8081,63860,2472.469209,62,208.598246
8082,0,6191.402312,199,955.2
8083,58544,13583.6249,114,769.788818
8084,54586,27528.31132,76,122.590766
8085,57248,2952.581331,74,355.2
8086,0,4949.389491,134,964.8
8087,66037,8209.924674,69,69.004181
8088,29462,4170.687348,107,513.6
8089,64541,20600.23958,86,256.279637
8090,27382,2858.087414,71,134.104322
8091,32311,6282.082435,79,207.289724
8092,23830,2776.842204,76,364.8
8093,88178,14194.15441,70,336.0
8094,72236,9726.551005,80,518.064733
8095,0,8099.466122,112,438.812143
8096,67890,5020.473987,63,174.08854
8097,38713,4834.710493,66,316.8
8098,77803,17625.53763,63,217.554695
8099,51643,11009.13049,283,1358.4
8100,46402,4502.207001,113,476.385575
8101,92044,10570.7888,132,617.288574
8102,16040,10614.64457,96,611.476898
8103,0,11436.42994,135,980.52817
8104,17622,4458.113369,65,312.0
8105,0,5558.31428,188,2156.011022
8106,12430,5169.49937,73,350.4
8107,58414,7840.165778,210,1008.0
8108,17257,24108.30057,70,551.132139
8109,70492,5638.046345,70,328.362698
8110,68229,7680.147853,96,460.8
8111,33397,8409.067687,106,508.8
8112,72503,12341.83389,106,295.821353
8113,90349,2611.128028,64,435.7186
8114,0,6081.481291,87,626.4
8115,25480,4416.345862,117,486.545439
8116,72462,10932.21496,68,272.737308
8117,27677,5427.174517,72,345.6
8118,25743,6190.316839,79,596.2476
8119,74935,4523.752381,112,192.859737
8120,0,2482.38724,71,511.2
8121,15921,6903.946532,92,571.549745
8122,30095,21740.02913,136,652.8
8123,20587,37939.48817,106,363.77598
8124,0,31215.68581,117,1227.822079
8125,29628,8482.456771,106,763.2
8126,28677,8490.284985,78,131.515739
8127,87094,8886.610685,113,64.894362
8128,0,4670.953723,64,181.810486
8129,43736,10209.9339,128,614.4
8130,69379,4118.588554,103,494.4
8131,80415,7409.586372,62,281.372658
8132,26050,3803.79853,97,465.6
8133,57449,12157.32992,103,494.4
8134,68211,28119.28723,99,475.2
8135,28445,8219.358756,103,427.762841
8136,37313,4803.24007,62,246.57631
8137,0,10865.86075,110,1066.913401
8138,29194,3425.73115,89,424.466821
8139,79090,8609.158215,107,289.040734
8140,22571,4605.036646,63,302.4
8141,0,18634.72656,139,1066.63167
8142,48744,3465.52691,86,412.8
8143,0,2478.180205,71,511.2
8144,29530,5792.439588,74,222.478994
8145,67798,5548.031892,69,331.2
8146,16208,3443.301126,93,446.4
8147,94757,4529.072491,112,5.453269
8148,37995,5597.12496,139,667.2
8149,72302,2616.613903,66,316.8
8150,37934,10506.88413,137,385.440163
8151,19382,10758.65568,94,676.8
8152,33191,5498.661301,70,443.53718
8153,72389,2791.880258,70,206.158416
8154,91475,5176.157299,64,73.295606
8155,0,8166.878898,111,799.2
8156,43682,4267.076892,107,148.003496
8157,39854,5217.513287,66,261.930545
8158,52162,7807.216137,99,251.152889
8159,0,5058.927182,134,643.2
8160,74755,7772.579276,195,1404.0
8161,85339,11533.96706,95,392.7457
8162,57709,5073.282126,125,600.0
8163,26802,4636.54647,66,316.8
8164,0,5296.838482,73,152.080908
8165,18577,6273.911874,86,412.8
8166,0,8002.308333,107,513.6
8167,0,15563.36944,253,1214.4
8168,21546,4723.821588,119,625.395925
8169,49182,8436.350708,70,165.410515
8170,32238,7153.208425,91,439.781453
8171,0,6990.691643,68,326.4
8172,98118,6375.079233,83,398.4
8173,22971,27990.35769,101,562.021558
8174,49161,4971.727892,63,171.746945
8175,90252,7611.949286,95,122.924197
8176,25036,2422.194555,61,292.8
8177,28314,4647.423581,121,580.8
8178,56337,7765.228166,97,465.6
8179,99074,6189.443994,77,208.38907
8180,31708,3520.696547,94,451.2
8181,0,2678.457672,83,398.4
8182,0,6274.564531,67,431.32052
8183,28215,4650.063763,65,468.0
8184,0,12010.93726,119,856.8
8185,21119,10193.77423,128,614.4
8186,0,15862.17507,66,475.2
8187,0,17254.03699,69,331.2
8188,0,5294.230247,70,20.521312
8189,13662,6274.447705,85,408.0
8190,0,8007.399376,112,537.6
8191,0,30966.31981,109,691.401424
8192,79251,2666.976685,67,321.6
8193,51294,18572.01022,116,113.237624
8194,0,6595.101921,105,847.717402
8195,0,2243.473907,62,675.468453
8196,0,7423.929008,107,513.6
8197,29124,4627.090729,129,619.2
8198,0,4413.255399,65,312.0
8199,97266,3163.283136,79,546.052144
8200,48207,4908.124429,63,164.974886
8201,0,7850.590399,69,331.2
8202,0,3210.417377,88,325.917598
8203,97316,5387.40977,67,309.076476
8204,63860,2472.469209,62,208.598246
8205,72633,5403.586356,67,155.761761
8206,28013,31410.92822,266,1276.8
8207,60479,7627.431532,96,85.155359
8208,0,7540.390159,68,519.757811
8209,14151,2617.704041,72,345.6
8210,75891,7212.143863,61,61.285525
8211,0,6671.766636,183,1317.6
8212,53078,5677.642084,73,764.221884
8213,20031,22952.06778,86,109.69048
8214,92070,2960.567044,74,368.669336
8215,44509,2446.681538,61,226.731454
8216,0,7659.71722,73,525.6
8217,91967,4533.733641,113,156.736745
8218,0,2355.281389,63,302.4
8219,97379,14316.84569,119,354.764801
8220,14290,10179.71704,271,1300.8
8221,0,8129.511,119,729.405742
8222,0,13272.22792,194,1396.8
8223,0,17817.46464,68,256.916302
8224,21927,25002.01883,71,128.624785
8225,69096,19955.25713,99,64.669515
8226,0,4606.26977,72,518.4
8227,28513,15114.40241,100,480.0
8228,81687,4782.349875,61,292.8
8229,13792,6317.373557,87,620.19254
8230,32184,16224.54182,136,266.146673
8231,26432,9585.501257,88,422.4
8232,59232,10130.93442,85,408.0
8233,0,7343.52792,72,345.6
8234,23577,7699.632103,68,91.815153
8235,0,5739.823806,80,848.201438
8236,26670,3874.86854,98,541.229321
8237,87403,8112.323843,68,456.290338
8238,51455,2707.429536,67,11.046789
8239,30242,5686.961001,72,48.288036
8240,64311,7381.623005,62,157.174836
8241,0,2724.262292,70,405.384524
8242,37722,9075.768214,116,158.077504
8243,42336,2756.543334,69,25.605349
8244,25998,8382.478392,71,791.878042
8245,24887,7868.0982,68,326.4
8246,0,2851.645994,82,590.4
8247,90918,7615.369665,64,163.411884
8248,78834,5658.531248,72,345.6
8249,0,4307.464888,62,434.26667
8250,27872,4820.704584,61,186.857059
8251,24012,8754.16043,112,82.211282
8252,16367,7259.328982,94,515.569363
8253,55479,2675.029491,68,117.964245
8254,40778,3305.129877,86,412.8
8255,0,8984.040021,137,1532.080871
8256,0,3567.503755,102,660.430456
8257,0,23747.46699,96,460.8
8258,95438,3352.87052,83,99.223092
8259,12430,5169.49937,73,350.4
8260,95697,8564.768226,107,178.006524
8261,0,8028.484649,74,532.8
8262,28108,9000.439546,114,547.2
8263,25370,11638.89947,102,489.6
8264,0,7376.795372,105,756.0
8265,28672,7892.088107,71,340.8
8266,22705,19160.98994,239,1294.700423
8267,67798,5548.031892,69,331.2
8268,61367,8319.5292,70,498.533231
8269,59207,13770.97618,116,556.8
8270,67423,5225.253777,65,293.308765
8271,35095,16979.79757,73,525.6
8272,26380,7485.356469,96,177.36984
8273,88731,2639.644171,66,148.971857
8274,61409,8085.448545,68,264.040157
8275,0,12316.79698,167,1985.999807
8276,0,5568.947534,79,407.440238
8277,74931,3571.82831,89,230.84972
8278,74770,3350.244285,86,412.8
8279,0,2716.190293,95,619.267164
8280,44299,38887.9034,107,180.085807
8281,0,2272.447229,71,390.498822
8282,63326,2849.252467,72,361.564021
8283,0,5328.320299,73,794.445585
8284,21720,4679.977728,128,837.905079
8285,55571,5345.201117,135,904.813121
8286,34759,2437.084486,61,302.353842
8287,0,4637.544647,68,352.130674
8288,38638,8804.584902,74,355.2
8289,80927,2438.689804,62,211.660971
8290,0,4736.34799,65,585.454243
8291,81914,5608.155723,70,198.75466
8292,0,6465.223746,92,662.4
8293,0,2435.245577,72,345.6
8294,0,2111.993329,74,369.822544
8295,0,2347.591802,69,757.89114
8296,25407,3636.561567,98,284.239719
8297,86073,5692.684466,70,291.587866
8298,23818,4041.241758,104,499.2
8299,21326,7756.174223,99,632.765462
8300,18486,3151.16213,86,412.8
8301,10458,7198.415033,102,489.6
8302,82528,5263.921634,131,258.036918
8303,38223,4347.159852,112,537.6
8304,63438,2884.636779,72,36.732923
8305,13432,6906.201903,92,610.567945
8306,26848,4450.220503,114,100.557495
8307,14072,24127.50402,71,511.2
8308,28909,5246.278375,66,456.702735
8309,35159,2744.73543,68,150.501033
8310,64255,5543.802692,70,193.86537
8311,0,6013.038073,84,604.8
8312,88842,3650.576237,90,350.75997
8313,39377,2520.818611,64,307.2
8314,12430,5169.49937,73,350.4
8315,21986,2395.57,63,333.696228
8316,27435,3031.587812,76,455.545318
8317,25251,11790.49617,66,316.8
8318,29881,6755.076276,85,17.92017
8319,11885,11315.20373,101,484.8
8320,40420,8207.702516,104,499.2
8321,74837,5332.615013,66,376.502488
8322,67591,3087.432549,77,198.080417
8323,47590,4652.595489,119,121.327914
8324,75474,2489.751297,62,297.6
8325,57177,18196.63824,92,441.6
8326,52344,2668.731444,66,182.607687
8327,20072,8257.014532,70,487.814322
8328,33604,12465.92416,105,357.618596
8329,0,6743.126791,61,292.8
8330,37741,2883.165412,74,355.2
8331,48471,29973.41592,83,208.904212
8332,58089,4686.469674,118,566.4
8333,27681,6057.07208,83,398.4
8334,28992,6895.309989,74,355.2
8335,55986,9549.113813,119,388.506303
8336,94042,10593.59462,132,633.6
8337,0,7735.465528,101,563.284331
8338,0,2306.427813,67,482.4
8339,70164,31234.89323,88,375.401079
8340,22886,5096.673223,65,312.0
8341,19948,3226.790317,89,427.2
8342,39293,5896.536531,74,352.740946
8343,28432,13869.92705,118,612.300581
8344,0,18532.40504,70,504.0
8345,0,7716.439345,107,1166.754216
8346,47412,6439.779016,81,421.824276
8347,0,9718.463569,65,312.0
8348,68351,12759.27844,107,725.339771
8349,58733,5926.980962,74,355.2
8350,58187,11389.94398,95,76.73348
8351,63189,3497.483075,88,569.124597
8352,0,9476.901955,254,1828.8
8353,44006,9853.773193,130,494.664784
8354,60932,8099.40027,101,484.8
8355,56704,8507.832473,71,84.715044
8356,0,23903.68234,74,355.2
8357,24254,5360.557066,68,326.4
8358,0,29706.78459,128,1345.317161
8359,57125,5431.213625,68,326.4
8360,0,9048.983447,119,571.2
8361,0,4359.74197,64,307.2
8362,72075,2889.087654,73,22.569825
8363,34317,3056.217296,78,263.592181
8364,96745,13815.7802,179,859.2
8365,95427,5116.727579,65,442.808018
8366,0,10033.28281,146,1404.845849
8367,30606,2772.835753,71,253.04739
8368,37876,2647.519741,69,300.056383
8369,0,4038.864803,110,528.0
8370,57474,7781.89849,97,280.037716
8371,22828,16473.16905,106,508.8
8372,65096,5285.314179,67,321.6
8373,0,3107.588649,88,87.135752
8374,51066,5780.182197,74,787.993313
8375,96866,26939.51419,113,377.385724
8376,20934,2329.459058,61,292.8
8377,32510,4589.940596,119,571.2
8378,58577,4428.031583,110,303.872752
8379,73268,10881.77039,137,41.139806
8380,0,5412.696604,80,576.0
8381,19683,8382.630118,117,561.6
8382,38713,4834.710493,66,316.8
8383,62370,21710.27538,94,32.00761
8384,28476,2430.870824,62,297.6
8385,74915,14651.6153,122,393.151377
8386,57709,5073.282126,125,600.0
8387,94676,5520.476175,69,331.2
8388,43543,6008.184526,76,339.255348
8389,68297,24543.19862,212,1272.487601
8390,74241,2429.374554,61,138.588291
8391,61385,3452.029549,86,199.299449
8392,0,4109.310394,62,446.4
8393,0,8714.922135,118,566.4
8394,52548,8110.305608,101,587.504777
8395,0,3669.83263,95,429.657692
8396,26605,3893.305281,100,933.330936
8397,0,2496.476385,67,181.335364
8398,0,4629.970602,70,754.945216
8399,82667,17684.65456,64,307.2
8400,31789,15663.65604,130,316.418786
8401,0,4940.124252,71,551.569883
8402,25151,2754.461855,69,318.040989
8403,0,2953.797658,87,414.190987
8404,24053,6198.793072,87,624.532492
8405,0,12176.00621,117,1373.258272
8406,55407,4035.009284,101,275.341953
8407,62461,2954.387586,73,129.267408
8408,29406,5204.64616,68,326.4
8409,89420,8100.243093,67,212.455137
8410,0,4443.631711,121,644.269611
8411,52464,7503.367741,95,515.930856
8412,43731,2548.509175,64,162.461078
8413,13449,2473.368225,68,326.4
8414,0,32777.30467,115,552.0
8415,0,19228.46362,187,897.6
8416,49821,4538.117454,61,333.308611
8417,34837,7663.514373,63,72.828431
8418,44222,4177.288153,104,413.196371
8419,58881,11776.00378,97,354.885018
8420,46210,3996.772165,100,46.315771
8421,49480,5490.775023,70,72.686545
8422,0,12989.81806,65,312.0
8423,79284,4599.759229,117,156.452827
8424,12928,2351.878675,64,307.2
8425,20510,2903.242245,74,355.2
8426,0,3807.528493,115,828.0
8427,67541,8310.704732,104,203.886869
8428,97924,8962.795984,74,355.2
8429,40432,12157.5413,77,369.6
8430,16869,16460.07754,222,1065.6
8431,91171,8788.532018,110,771.39748
8432,0,5093.479191,71,150.878447
8433,34528,5377.90796,69,183.602763
8434,20303,5635.746396,71,340.8
8435,73643,3514.212939,89,147.486454
8436,10621,4386.277558,67,321.6
8437,76407,7294.5816,91,436.8
8438,0,2415.063816,71,511.2
8439,26607,4693.751128,122,585.6
8440,61783,7481.825592,94,658.125874
8441,20283,5953.352957,77,369.6
8442,43578,3890.964154,98,105.662175
8443,93606,5352.218989,67,321.6
8444,17920,8105.81483,72,424.375364
8445,51800,3509.968806,92,299.452532
8446,27694,8434.119038,108,741.850171
8447,11904,4254.620669,61,292.8
8448,53444,2839.945741,72,315.703929
8449,22828,16473.16905,106,508.8
8450,50719,31706.9251,131,870.626907
8451,46900,2580.849899,66,316.8
8452,0,17622.1332,252,1814.4
8453,60880,14435.67365,119,109.906628
8454,40870,12731.95161,105,504.0
8455,14321,2398.354197,65,423.823547
8456,20072,6182.618843,82,473.266879
8457,77365,9431.376818,79,2.823303
8458,98475,4651.28429,115,552.0
8459,14973,12168.74492,115,828.0
8460,83385,26122.12998,131,704.337157
8461,0,3237.305187,90,659.435886
8462,0,9416.474669,86,412.8
8463,0,2506.360995,73,525.6
8464,98110,5272.005079,65,176.287711
8465,28909,5246.278375,66,456.702735
8466,0,10611.56172,96,949.953253
8467,0,2249.874803,62,297.6
8468,42937,2816.756002,71,251.779842
8469,30887,4751.280948,119,444.167713
8470,35442,28622.31443,239,1147.2
8471,95139,8421.516848,103,34.023132
8472,89834,4660.399573,116,43.15595
8473,0,6843.848971,66,478.509797
8474,18814,9223.987144,122,585.6
8475,82733,4938.72766,62,72.101019
8476,28513,15114.40241,100,480.0
8477,0,5037.953998,68,326.4
8478,67233,5097.318657,63,246.693624
8479,58718,8906.991433,226,1084.8
8480,21724,22721.47396,198,1505.230405
8481,65103,9095.15235,115,552.0
8482,55071,4898.957331,61,231.516063
8483,85817,2916.380797,72,154.987759
8484,92254,5729.855012,70,245.593225
8485,88340,12280.76661,102,489.6
8486,63860,2472.469209,62,208.598246
8487,26411,4698.345864,126,604.8
8488,26189,7950.178237,69,331.2
8489,66114,3299.339339,92,178.842061
8490,49561,7506.779365,193,926.4
8491,16139,7123.694599,62,297.6
8492,63775,8008.095994,100,462.753151
8493,25134,5318.89664,67,321.6
8494,87777,5483.89085,68,257.708912
8495,0,7244.497284,103,494.4
8496,62922,15558.44195,194,1121.633645
8497,83761,8945.689398,112,270.227547
8498,50801,8441.667084,72,43.419028
8499,48675,2798.834343,71,340.8
8500,55916,7522.900704,63,302.4
8501,0,39033.08248,180,864.0
8502,30064,2594.7935,65,296.852419
8503,0,8991.124186,127,1176.285998
8504,0,2332.095228,67,482.4
8505,12081,9244.351881,82,548.064933
8506,0,6290.699249,95,684.0
8507,62326,9880.097141,122,96.00936
8508,25251,11790.49617,66,316.8
8509,21289,5477.206072,71,340.8
8510,54054,4014.332715,99,5.661684
8511,84814,3674.56826,90,512.816507
8512,46097,4714.044733,61,197.074966
8513,58705,2754.143877,69,48.956424
8514,37455,40688.53442,114,547.2
8515,62010,4563.859434,112,537.6
8516,61568,7430.347681,93,240.818954
8517,90443,2644.983484,66,235.174197
8518,24743,26220.03266,84,1008.03551
8519,22283,2397.036098,65,572.072106
8520,74627,5207.680496,65,176.735323
8521,47306,5907.078117,74,97.723235
8522,0,27420.81318,112,537.6
8523,59292,5044.857229,64,218.491318
8524,23970,3090.13236,77,43.959921
8525,48428,8514.394994,72,223.728018
8526,44342,20925.89544,74,355.2
8527,0,3515.456573,103,741.6
8528,0,17666.56543,74,355.2
8529,67117,30313.30977,85,329.423177
8530,13037,4726.869327,124,839.348464
8531,71960,5284.509533,67,151.495249
8532,73137,2990.330995,74,227.797105
8533,0,3548.071725,96,446.122702
8534,23797,6371.320461,81,388.8
8535,70286,5372.351967,67,130.143497
8536,12904,5165.202368,132,633.6
8537,42045,8264.747863,103,40.839965
8538,24948,5193.770572,65,280.352767
8539,25452,8099.571213,107,954.688499
8540,95850,8845.073706,109,328.502498
8541,73556,8295.977271,104,497.684017
8542,0,9344.431622,64,307.2
8543,0,5081.741976,69,93.697638
8544,43879,5363.531017,69,242.133552
8545,23941,2429.600516,61,292.8
8546,14390,7183.071115,65,402.778867
8547,30039,5376.88732,70,498.612632
8548,26806,7019.177186,63,302.4
8549,24450,7079.170237,90,250.959093
8550,0,2415.83485,64,360.217299
